,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
61,OlderRelative,Older Relative,468395313,1.21013E+18,/OlderRelative/status/1210129314622136321,12/26/2019 9:24,1577352286,"Hope you had a lovely Christmas Day. If you’ve hit Boxing Day and are worried about caring for older relatives, you can get help and advice here: http://amzn.to/2MLFtyV  #family #christmas #boxingday #care #carers #elderlycare #isolation #loneliness #dementia #alzheimerspic.twitter.com/9mfToa7f3i","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hope you had a lovely Christmas Day. If you’ve hit Boxing Day and are worried about caring for older relatives, you can get help and advice here: <a class=""twitter-timeline-link"" data-expanded-url=""http://amzn.to/2MLFtyV"" dir=""ltr"" href=""https://t.co/q5Rn39e3tC"" rel=""nofollow noopener"" target=""_blank"" title=""http://amzn.to/2MLFtyV""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">amzn.to/2MLFtyV</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/family?src=hash""><s>#</s><b>family</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/christmas?src=hash""><s>#</s><b>christmas</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/boxingday?src=hash""><s>#</s><b>boxingday</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/care?src=hash""><s>#</s><b>care</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/carers?src=hash""><s>#</s><b>carers</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/elderlycare?src=hash""><s>#</s><b>elderlycare</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/isolation?src=hash""><s>#</s><b><strong>isolation</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/loneliness?src=hash""><s>#</s><b><strong>loneliness</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/dementia?src=hash""><s>#</s><b>dementia</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/alzheimers?src=hash""><s>#</s><b>alzheimers</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/9mfToa7f3i"">pic.twitter.com/9mfToa7f3i</a></p>",['http://amzn.to/2MLFtyV'],"['family', 'christmas', 'boxingday', 'care', 'carers', 'elderlycare', 'isolation', 'loneliness', 'dementia', 'alzheimerspic']",TRUE,['https://pbs.twimg.com/media/EMs-MjlXUAI0YdI.jpg'],,1,0,0,FALSE,FALSE,,[]
62,WaveLengthHelp,WaveLength Charity,216376049,1.20994E+18,/WaveLengthHelp/status/1209943145699430400,12/25/2019 21:05,1577307900,"Pudsey Live at Home, @yourMHA, works to reduce #isolation & promote independence for anyone 60 +.  They use tablets from WaveLength to ‘connect the group to the world', whether it’s watching YouTube, listening to music, filling in jigsaws & colouring.  

#loneliness #togetherpic.twitter.com/fB9t3rXfJ6","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Pudsey Live at Home, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""945905208"" dir=""ltr"" href=""/yourMHA""><s>@</s><b>yourMHA</b></a>, works to reduce <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/isolation?src=hash""><s>#</s><b><strong>isolation</strong></b></a> &amp; promote independence for anyone 60 +.  They use tablets from WaveLength to ‘connect the group to the world', whether it’s watching YouTube, listening to music, filling in jigsaws &amp; colouring.  

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/loneliness?src=hash""><s>#</s><b><strong>loneliness</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/together?src=hash""><s>#</s><b>together</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/fB9t3rXfJ6"">pic.twitter.com/fB9t3rXfJ6</a></p>",[],"['isolation', 'loneliness', 'togetherpic']",TRUE,"['https://pbs.twimg.com/media/EMJRsHeXUAA3lnQ.jpg', 'https://pbs.twimg.com/media/EMJRxneXUAE0wQn.jpg']",,0,0,0,FALSE,FALSE,,[]
63,DespitePainBlog,Despite Pain,1.06054E+18,1.20993E+18,/DespitePainBlog/status/1209933077235015681,12/25/2019 20:24,1577305499,"#Loneliness and #isolation can be a huge problem for many people, especially around #Christmas. It often feels as though everyone else is happy and celebrating. If you are lonely or down, use hashtag #joinin to chat to others.https://despitepain.com/2019/03/03/silent-symptoms-of-chronic-illness-loneliness-and-isolation/ …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Loneliness?src=hash""><s>#</s><b><strong>Loneliness</strong></b></a> and <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/isolation?src=hash""><s>#</s><b><strong>isolation</strong></b></a> can be a huge problem for many people, especially around <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Christmas?src=hash""><s>#</s><b>Christmas</b></a>. It often feels as though everyone else is happy and celebrating. If you are lonely or down, use hashtag <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/joinin?src=hash""><s>#</s><b>joinin</b></a> to chat to others.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://despitepain.com/2019/03/03/silent-symptoms-of-chronic-illness-loneliness-and-isolation/"" dir=""ltr"" href=""https://t.co/WEvUDYOUPl"" rel=""nofollow noopener"" target=""_blank"" title=""https://despitepain.com/2019/03/03/silent-symptoms-of-chronic-illness-loneliness-and-isolation/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">despitepain.com/2019/03/03/sil</span><span class=""invisible"">ent-symptoms-of-chronic-illness-loneliness-and-isolation/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://despitepain.com/2019/03/03/silent-symptoms-of-chronic-illness-loneliness-and-isolation/'],"['Loneliness', 'isolation', 'Christmas', 'joinin']",FALSE,[],,5,4,0,FALSE,FALSE,,[]
64,project_lsd,Mountain Lifeworks,1.18011E+18,1.20987E+18,/project_lsd/status/1209869158172807169,12/25/2019 16:11,1577290260,"#MerryChristmas 
Check on your Tribe today... 
The Holidays can be one of the most difficult times of year for some of our neighbors across many causes! #Aspen #Breck #Vail #Depression #Stress #Suicide #Isolation #Stigma #MentalHealth #HolidayDepression #Caregivers #Loneliness pic.twitter.com/elttr0s935","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MerryChristmas?src=hash""><s>#</s><b>MerryChristmas</b></a> 
Check on your Tribe today... 
The Holidays can be one of the most difficult times of year for some of our neighbors across many causes! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Aspen?src=hash""><s>#</s><b>Aspen</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Breck?src=hash""><s>#</s><b>Breck</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Vail?src=hash""><s>#</s><b>Vail</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Depression?src=hash""><s>#</s><b>Depression</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Stress?src=hash""><s>#</s><b>Stress</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Suicide?src=hash""><s>#</s><b>Suicide</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Isolation?src=hash""><s>#</s><b><strong>Isolation</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Stigma?src=hash""><s>#</s><b>Stigma</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MentalHealth?src=hash""><s>#</s><b>MentalHealth</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/HolidayDepression?src=hash""><s>#</s><b>HolidayDepression</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Caregivers?src=hash""><s>#</s><b>Caregivers</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Loneliness?src=hash""><s>#</s><b><strong>Loneliness</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/elttr0s935"">pic.twitter.com/elttr0s935</a></p>",[],"['MerryChristmas', 'Aspen', 'Breck', 'Vail', 'Depression', 'Stress', 'Suicide', 'Isolation', 'Stigma', 'MentalHealth', 'HolidayDepression', 'Caregivers', 'Loneliness']",TRUE,['https://pbs.twimg.com/media/ELHbohSUEAA1MUi.jpg'],,3,2,0,FALSE,FALSE,,[]
65,TheGenAboveMe,Generation Above Me,558185944,1.20984E+18,/TheGenAboveMe/status/1209840291554955265,12/25/2019 14:16,1577283377,"People of any age who have limited income, limited mobility or the loss of a loved one  can struggle to maintain the traditions of the season.  Give #holiday cheer #depression #grief #isolation #loneliness https://thegenerationaboveme.blogspot.com/2013/12/give-holiday-cheer.html?spref=tw …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">People of any age who have limited income, limited mobility or the loss of a loved one  can struggle to maintain the traditions of the season.  Give <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/holiday?src=hash""><s>#</s><b>holiday</b></a> cheer <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/depression?src=hash""><s>#</s><b>depression</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/grief?src=hash""><s>#</s><b>grief</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/isolation?src=hash""><s>#</s><b><strong>isolation</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/loneliness?src=hash""><s>#</s><b><strong>loneliness</strong></b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://thegenerationaboveme.blogspot.com/2013/12/give-holiday-cheer.html?spref=tw"" dir=""ltr"" href=""https://t.co/LJF91wdfTL"" rel=""nofollow noopener"" target=""_blank"" title=""https://thegenerationaboveme.blogspot.com/2013/12/give-holiday-cheer.html?spref=tw""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">thegenerationaboveme.blogspot.com/2013/12/give-h</span><span class=""invisible"">oliday-cheer.html?spref=tw</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://thegenerationaboveme.blogspot.com/2013/12/give-holiday-cheer.html?spref=tw'],"['holiday', 'depression', 'grief', 'isolation', 'loneliness']",FALSE,[],,0,0,0,FALSE,FALSE,,[]
66,FantovaFernando,Fernando Fantova,480209749,1.21016E+18,/FantovaFernando/status/1210156926434193408,12/26/2019 11:14,1577358869,"Promising approaches to reducing #Loneliness and #Isolation in later life
@EndLonelinessUK @KateJopling 
""There seems to be a growing gap between the understanding of what constitutes a ‘loneliness intervention’""
PDF 68 p ⬇️
https://www.campaigntoendloneliness.org/wp-content/uploads/Promising-approaches-to-reducing-loneliness-and-isolation-in-later-life.pdf …pic.twitter.com/EQw514MVSD","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Promising approaches to reducing <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Loneliness?src=hash""><s>#</s><b><strong>Loneliness</strong></b></a> and <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Isolation?src=hash""><s>#</s><b><strong>Isolation</strong></b></a> in later life
<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""347877960"" dir=""ltr"" href=""/EndLonelinessUK""><s>@</s><b>EndLonelinessUK</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""417870515"" dir=""ltr"" href=""/KateJopling""><s>@</s><b>KateJopling</b></a> 
""There seems to be a growing gap between the understanding of what constitutes a ‘loneliness intervention’""
PDF 68 p <img alt=""⬇️"" aria-label=""Emoji: Downwards arrow"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2b07.png"" title=""Downwards arrow""/>
<a class=""twitter-timeline-link"" data-expanded-url=""https://www.campaigntoendloneliness.org/wp-content/uploads/Promising-approaches-to-reducing-loneliness-and-isolation-in-later-life.pdf"" dir=""ltr"" href=""https://t.co/PYWVEpXBTB"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.campaigntoendloneliness.org/wp-content/uploads/Promising-approaches-to-reducing-loneliness-and-isolation-in-later-life.pdf""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">campaigntoendloneliness.org/wp-content/upl</span><span class=""invisible"">oads/Promising-approaches-to-reducing-loneliness-and-isolation-in-later-life.pdf</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/EQw514MVSD"">pic.twitter.com/EQw514MVSD</a></p>",['https://www.campaigntoendloneliness.org/wp-content/uploads/Promising-approaches-to-reducing-loneliness-and-isolation-in-later-life.pdf'],"['Loneliness', 'Isolation']",TRUE,['https://pbs.twimg.com/media/EMtXTxYXsAEkaye.png'],,4,0,0,FALSE,FALSE,,[]
67,Reach4ward4,Reach4ward,9.90312E+17,1.21013E+18,/Reach4ward4/status/1210134448206954496,12/26/2019 9:45,1577353510,We delivered an incredible #community #ChristmasDay @MytholmComCent yesterday for ppl of the #caldervalley to tackle #isolation & #loneliness ... supported by local #volunteers + a poignant speech from @voice4change_ about #SocialJustice & recovering in our broken society 🎄❤️pic.twitter.com/8tunIuaBQq,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">We delivered an incredible <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/community?src=hash""><s>#</s><b>community</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ChristmasDay?src=hash""><s>#</s><b>ChristmasDay</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""758985529647955968"" dir=""ltr"" href=""/MytholmComCent""><s>@</s><b>MytholmComCent</b></a> yesterday for ppl of the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/caldervalley?src=hash""><s>#</s><b>caldervalley</b></a> to tackle <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/isolation?src=hash""><s>#</s><b><strong>isolation</strong></b></a> &amp; <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/loneliness?src=hash""><s>#</s><b><strong>loneliness</strong></b></a> ... supported by local <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/volunteers?src=hash""><s>#</s><b>volunteers</b></a> + a poignant speech from @voice4change_ about <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SocialJustice?src=hash""><s>#</s><b>SocialJustice</b></a> &amp; recovering in our broken society <img alt=""🎄"" aria-label=""Emoji: Christmas tree"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f384.png"" title=""Christmas tree""/><img alt=""❤️"" aria-label=""Emoji: Red heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2764.png"" title=""Red heart""/><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/8tunIuaBQq"">pic.twitter.com/8tunIuaBQq</a></p>",[],"['community', 'ChristmasDay', 'caldervalley', 'isolation', 'loneliness', 'volunteers', 'SocialJustice']",TRUE,['https://pbs.twimg.com/media/EMtC3OkXsAAi37y.jpg'],,13,7,0,FALSE,FALSE,,[]
68,DeborahStone_,Deborah Stone,1.02395E+18,1.21013E+18,/DeborahStone_/status/1210129363934629889,12/26/2019 9:24,1577352298,"Hope you had a lovely Christmas Day. If you’ve hit Boxing Day and are worried about caring for older relatives, you can get help and advice here: http://amzn.to/2MLFtyV  #family #christmas #boxingday #care #carers #elderlycare #isolation #loneliness #dementia #alzheimerspic.twitter.com/LCRjfrvZW7","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hope you had a lovely Christmas Day. If you’ve hit Boxing Day and are worried about caring for older relatives, you can get help and advice here: <a class=""twitter-timeline-link"" data-expanded-url=""http://amzn.to/2MLFtyV"" dir=""ltr"" href=""https://t.co/6y35VTErLy"" rel=""nofollow noopener"" target=""_blank"" title=""http://amzn.to/2MLFtyV""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">amzn.to/2MLFtyV</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/family?src=hash""><s>#</s><b>family</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/christmas?src=hash""><s>#</s><b>christmas</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/boxingday?src=hash""><s>#</s><b>boxingday</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/care?src=hash""><s>#</s><b>care</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/carers?src=hash""><s>#</s><b>carers</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/elderlycare?src=hash""><s>#</s><b>elderlycare</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/isolation?src=hash""><s>#</s><b><strong>isolation</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/loneliness?src=hash""><s>#</s><b><strong>loneliness</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/dementia?src=hash""><s>#</s><b>dementia</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/alzheimers?src=hash""><s>#</s><b>alzheimers</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/LCRjfrvZW7"">pic.twitter.com/LCRjfrvZW7</a></p>",['http://amzn.to/2MLFtyV'],"['family', 'christmas', 'boxingday', 'care', 'carers', 'elderlycare', 'isolation', 'loneliness', 'dementia', 'alzheimerspic']",TRUE,['https://pbs.twimg.com/media/EMs-PbPXYAAvGhT.jpg'],,0,0,0,FALSE,FALSE,,[]
69,OlderRelative,Older Relative,468395313,1.21013E+18,/OlderRelative/status/1210129314622136321,12/26/2019 9:24,1577352286,"Hope you had a lovely Christmas Day. If you’ve hit Boxing Day and are worried about caring for older relatives, you can get help and advice here: http://amzn.to/2MLFtyV  #family #christmas #boxingday #care #carers #elderlycare #isolation #loneliness #dementia #alzheimerspic.twitter.com/9mfToa7f3i","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hope you had a lovely Christmas Day. If you’ve hit Boxing Day and are worried about caring for older relatives, you can get help and advice here: <a class=""twitter-timeline-link"" data-expanded-url=""http://amzn.to/2MLFtyV"" dir=""ltr"" href=""https://t.co/q5Rn39e3tC"" rel=""nofollow noopener"" target=""_blank"" title=""http://amzn.to/2MLFtyV""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">amzn.to/2MLFtyV</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/family?src=hash""><s>#</s><b>family</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/christmas?src=hash""><s>#</s><b>christmas</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/boxingday?src=hash""><s>#</s><b>boxingday</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/care?src=hash""><s>#</s><b>care</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/carers?src=hash""><s>#</s><b>carers</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/elderlycare?src=hash""><s>#</s><b>elderlycare</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/isolation?src=hash""><s>#</s><b><strong>isolation</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/loneliness?src=hash""><s>#</s><b><strong>loneliness</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/dementia?src=hash""><s>#</s><b>dementia</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/alzheimers?src=hash""><s>#</s><b>alzheimers</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/9mfToa7f3i"">pic.twitter.com/9mfToa7f3i</a></p>",['http://amzn.to/2MLFtyV'],"['family', 'christmas', 'boxingday', 'care', 'carers', 'elderlycare', 'isolation', 'loneliness', 'dementia', 'alzheimerspic']",TRUE,['https://pbs.twimg.com/media/EMs-MjlXUAI0YdI.jpg'],,1,0,0,FALSE,FALSE,,[]
70,WaveLengthHelp,WaveLength Charity,216376049,1.20994E+18,/WaveLengthHelp/status/1209943145699430400,12/25/2019 21:05,1577307900,"Pudsey Live at Home, @yourMHA, works to reduce #isolation & promote independence for anyone 60 +.  They use tablets from WaveLength to ‘connect the group to the world', whether it’s watching YouTube, listening to music, filling in jigsaws & colouring.  

#loneliness #togetherpic.twitter.com/fB9t3rXfJ6","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Pudsey Live at Home, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""945905208"" dir=""ltr"" href=""/yourMHA""><s>@</s><b>yourMHA</b></a>, works to reduce <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/isolation?src=hash""><s>#</s><b><strong>isolation</strong></b></a> &amp; promote independence for anyone 60 +.  They use tablets from WaveLength to ‘connect the group to the world', whether it’s watching YouTube, listening to music, filling in jigsaws &amp; colouring.  

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/loneliness?src=hash""><s>#</s><b><strong>loneliness</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/together?src=hash""><s>#</s><b>together</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/fB9t3rXfJ6"">pic.twitter.com/fB9t3rXfJ6</a></p>",[],"['isolation', 'loneliness', 'togetherpic']",TRUE,"['https://pbs.twimg.com/media/EMJRsHeXUAA3lnQ.jpg', 'https://pbs.twimg.com/media/EMJRxneXUAE0wQn.jpg']",,0,0,0,FALSE,FALSE,,[]
